id,alias,name,image_url,url,review_count,categories,rating,transactions,phone,latitude,longitude,address,location_searched,lat,price,census_tract
g9LSMqUK5dkUcmpgTnU-dQ,rosamunde-sausage-grill-haight-st-san-francisco,Rosamunde Sausage Grill - Haight St,https://s3-media4.fl.yelpcdn.com/bphoto/8nYealEvJMPDkKfWfBfFrA/o.jpg,https://www.yelp.com/biz/rosamunde-sausage-grill-haight-st-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,1603,"hotdog,german,beerbar,",4.5,NA,14154376851,37.77183,-122.43114,"545 Haight St,San Francisco, CA 94117",94102,37.77183,Low,Census Tract 168.01
KKBBekDW-TQK8tam_6dn7w,la-oaxaqueña-san-francisco-2,La Oaxaqueña,https://s3-media1.fl.yelpcdn.com/bphoto/DZAqA3Tgw9QULAg5GlrVuA/o.jpg,https://www.yelp.com/biz/la-oaxaque%C3%B1a-san-francisco-2?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,503,"mexican,",4,"delivery,pickup",14156215446,37.76288,-122.41974,"2128 Mission St,San Francisco, CA 94110",94102,37.76288,Low,Census Tract 208
3f2Fm7oIpEJN4BjvtB36pQ,andersen-bakery-san-francisco-3,Andersen Bakery,https://s3-media4.fl.yelpcdn.com/bphoto/0GvbJxS7ucHYqVnysTaKGg/o.jpg,https://www.yelp.com/biz/andersen-bakery-san-francisco-3?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,117,"cafes,bakeries,",3.5,NA,14155536058,37.7770801,-122.41755,"1390 Market St,Ste 110,San Francisco, CA 94102",94102,37.7770801,Low,Census Tract 124.02
fK6ZCDLTFtPV9HT4oAo5-w,roli-roti-gourmet-rotisserie-san-francisco,Roli Roti Gourmet Rotisserie,https://s3-media3.fl.yelpcdn.com/bphoto/Bo-hvYMsAKRYxQg3BqTMjQ/o.jpg,https://www.yelp.com/biz/roli-roti-gourmet-rotisserie-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,1427,"sandwiches,foodtrucks,gourmet,",4.5,NA,15107800300,37.79539824,-122.392534,"1 Ferry Bldg,San Francisco, CA 94105",94102,37.79539824,Med,Census Tract 105
oxIccYsvTXBOxWvK9GdTsA,turners-kitchen-san-francisco,Turner's Kitchen,https://s3-media3.fl.yelpcdn.com/bphoto/yab-3fQdA0_gnRMzyQPpog/o.jpg,https://www.yelp.com/biz/turners-kitchen-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,308,"sandwiches,soup,salad,",4.5,pickup,14156213505,37.763082,-122.424349,"3505 17th St,Former Clare's Deli,San Francisco, CA 94110",94102,37.763082,Low,Census Tract 207
5zIbUhiM1L71YKPylYAk_g,rumors-san-francisco-4,Rumors,https://s3-media3.fl.yelpcdn.com/bphoto/Rk2eOVlOrbmrFZhOLdiHvQ/o.jpg,https://www.yelp.com/biz/rumors-san-francisco-4?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,257,"sportsbars,tradamerican,chicken_wings,",4,pickup,14157419691,37.7754681,-122.4066365,"398 7th St,San Francisco, CA 94103",94102,37.7754681,Med,Census Tract 178.02
GfeaoeKtZh-57SFWgjPqnw,biergarten-san-francisco,Biergarten,https://s3-media1.fl.yelpcdn.com/bphoto/_okkYJxRbb_o5_gFLFOHTA/o.jpg,https://www.yelp.com/biz/biergarten-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,535,"german,beergardens,",4,NA,NA,37.77607571,-122.424053,"424 Octavia St,San Francisco, CA 94102",94102,37.77607571,Med,Census Tract 162
tjflPf7MTPmSgau-b8CN3A,wesburger-n-more-san-francisco,WesBurger 'N' More,https://s3-media1.fl.yelpcdn.com/bphoto/_2fE7xp7ot2K8vsRdfRK3Q/o.jpg,https://www.yelp.com/biz/wesburger-n-more-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,531,"burgers,",4,"delivery,pickup",14157459371,37.76119859,-122.4195013,"2240 Mission St,San Francisco, CA 94110",94102,37.76119859,Med,Census Tract 208
PD6UXfEjxZC_jaAS15vMFA,el-picacho-san-francisco,El Picacho,https://s3-media2.fl.yelpcdn.com/bphoto/CNqcrkRp5cznRjc43vftwg/o.jpg,https://www.yelp.com/biz/el-picacho-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,19,"mexican,foodtrucks,",4.5,NA,14154108081,37.77233191,-122.4187336,"1601 Mission St,San Francisco, CA 94103",94102,37.77233191,Low,Census Tract 201
HrgfmMwkl8FYKIRIMjiXYg,mangal-mediterranean-restaurant-san-francisco-2,Mangal Mediterranean Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/s8p3cmT1GC5GCSWCYF8Q0A/o.jpg,https://www.yelp.com/biz/mangal-mediterranean-restaurant-san-francisco-2?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,71,"mediterranean,",4.5,"delivery,pickup",14153746753,37.78778,-122.41389,"728 Post St,San Francisco, CA 94109",94102,37.78778,Med,Census Tract 121
IxDRIBkKtP-f24sr5zHAhQ,pink-onion-san-francisco,Pink Onion,https://s3-media3.fl.yelpcdn.com/bphoto/8GtQUJi_GHlrng88Mv9TOQ/o.jpg,https://www.yelp.com/biz/pink-onion-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,338,"pizza,italian,gastropubs,",4.5,"delivery,restaurant_reservation,pickup",14155292635,37.76871,-122.41482,"64 14th St,San Francisco, CA 94103",94102,37.76871,Med,Census Tract 177
yC5ATYRQah7MjeTiRsGcvA,dinosaurs-san-francisco-4,Dinosaurs,https://s3-media2.fl.yelpcdn.com/bphoto/7IYQ1nkmrGJgNhTDEr7M4Q/o.jpg,https://www.yelp.com/biz/dinosaurs-san-francisco-4?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,881,"vietnamese,sandwiches,",4,pickup,14155031421,37.76441547,-122.4318349,"2275 Market St,San Francisco, CA 94114",94102,37.76441547,Low,Census Tract 203
qW8Bh8jpS9Xc-UV28F9jBw,hayes-valley-bakeworks-san-francisco,Hayes Valley Bakeworks,https://s3-media2.fl.yelpcdn.com/bphoto/AGaMpsRfUzePfF7XUbFisg/o.jpg,https://www.yelp.com/biz/hayes-valley-bakeworks-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,147,"bakeries,coffee,newamerican,",4,NA,14158642688,37.77842,-122.42292,"550 Gough St,San Francisco, CA 94102",94102,37.77842,Low,Census Tract 162
PaDFuHlHrFRd0g2ki2DevA,the-melt-san-francisco-9,The Melt,https://s3-media2.fl.yelpcdn.com/bphoto/aDakBRBtc7SsT_OsOv3Gaw/o.jpg,https://www.yelp.com/biz/the-melt-san-francisco-9?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,185,"burgers,sandwiches,newamerican,",3.5,NA,14156895879,37.783325,-122.408453,"925 Market St,San Francisco, CA 94103",94102,37.783325,Med,Census Tract 176.01
EsnNcX1lxxhUQNtnooRM7A,z-zoul-cafe-san-francisco-4,Z Zoul Cafe,https://s3-media4.fl.yelpcdn.com/bphoto/0Moqg5cMufqO0u0HVQseVg/o.jpg,https://www.yelp.com/biz/z-zoul-cafe-san-francisco-4?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,97,"mediterranean,african,halal,",4.5,"delivery,pickup",14157570187,37.78373,-122.41226,"295 Eddy St,San Francisco, CA 94102",94102,37.78373,Low,Census Tract 125.02
0100LAmvjZPFjEPswwrDBQ,benkyodo-co-san-francisco,Benkyodo Co,https://s3-media2.fl.yelpcdn.com/bphoto/5LHyooN6i7SQMvqyavOh9Q/o.jpg,https://www.yelp.com/biz/benkyodo-co-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,963,"bakeries,candy,",4.5,NA,14159221244,37.786366,-122.43011,"1747 Buchanan St,San Francisco, CA 94115",94102,37.786366,Low,Census Tract 155
BC5aw6Kdt6pxz02du20DyA,kitava-san-francisco,Kitava,https://s3-media4.fl.yelpcdn.com/bphoto/JSNbvmtMzHYE_As7eqSBSQ/o.jpg,https://www.yelp.com/biz/kitava-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,338,"gluten_free,newamerican,",4.5,"delivery,pickup",14157801661,37.76483,-122.4193,"2011 Mission St,San Francisco, CA 94110",94102,37.76483,Med,Census Tract 201
A0AziPST4T6k-V3neWFRNA,plow-san-francisco,Plow,https://s3-media2.fl.yelpcdn.com/bphoto/KE7h62IAS2rhoE0V6FMknA/o.jpg,https://www.yelp.com/biz/plow-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,2505,"breakfast_brunch,newamerican,",4,NA,14158217569,37.76253767,-122.395351,"1299 18th St,San Francisco, CA 94107",94102,37.76253767,Med,Census Tract 227.02
q7xB2cLn4EDP001B3BiiVg,bibimbar-san-francisco,BibimBar,https://s3-media2.fl.yelpcdn.com/bphoto/2DbcCkK3pAegfHAjUywRTQ/o.jpg,https://www.yelp.com/biz/bibimbar-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,202,"food_court,korean,",4,"delivery,pickup",NA,37.79093,-122.403905,"380 Bush St,Ste 2,San Francisco, CA 94104",94102,37.79093,Low,Census Tract 117
smvMZKoFS3x5L02UcYFAEA,ia-poke-san-francisco-7,I'a poke,https://s3-media2.fl.yelpcdn.com/bphoto/qna-u1jrtAPf6KD8G7v0gA/o.jpg,https://www.yelp.com/biz/ia-poke-san-francisco-7?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,41,"poke,sushi,",4,NA,14157570550,37.77039,-122.40269,"684 King St,San Francisco, CA 94107",94102,37.77039,Med,Census Tract 607
uQYDaDXH2bzcF5afcVFSag,japanese-house-san-francisco-4,Japanese House,https://s3-media3.fl.yelpcdn.com/bphoto/-cHuhG1OvBceuiBu9k5QyQ/o.jpg,https://www.yelp.com/biz/japanese-house-san-francisco-4?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,51,"sushi,ramen,",4,"delivery,pickup",16282242619,37.77614,-122.40308,"480 6th St,San Francisco, CA 94103",94102,37.77614,Med,Census Tract 180
EizL58wSB9dgFiungh7A1A,the-organic-coup-san-francisco-5,The Organic Coup,https://s3-media4.fl.yelpcdn.com/bphoto/sZ4_7l4D0vB4U2fMRolTRg/o.jpg,https://www.yelp.com/biz/the-organic-coup-san-francisco-5?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,92,"chickenshop,hotdogs,sandwiches,",3.5,NA,14156602030,37.7767687,-122.4166164,"1355 Market St,Ste J,San Francisco, CA 94103",94102,37.7767687,Med,Census Tract 176.01
PFk6k_hEGG0n6_FAJSm9EQ,woodhouse-fish-company-san-francisco-3,Woodhouse Fish Company,https://s3-media4.fl.yelpcdn.com/bphoto/H0luh0if0BlL2qSdtuHkqg/o.jpg,https://www.yelp.com/biz/woodhouse-fish-company-san-francisco-3?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,2185,"seafood,newamerican,",4,NA,14154372722,37.78742,-122.43327,"1914 Fillmore St,San Francisco, CA 94115",94102,37.78742,Med,Census Tract 152
ZiXnlGK4viQoiVwPGBJ5IQ,beyond-the-border-san-francisco,Beyond The Border,https://s3-media2.fl.yelpcdn.com/bphoto/UrOlYTZOUF4rYCbUE0IflA/o.jpg,https://www.yelp.com/biz/beyond-the-border-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,41,"foodtrucks,tacos,",4,NA,16508989069,37.77254691,-122.4102373,"San Francisco, CA 94103",94102,37.77254691,Med,Census Tract 178.02
SdI0uCelI4ihCwGyMLv03A,little-skillet-san-francisco-2,Little Skillet,https://s3-media3.fl.yelpcdn.com/bphoto/NU_UtF47pMR2W3gPf9It3A/o.jpg,https://www.yelp.com/biz/little-skillet-san-francisco-2?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,1968,"soulfood,breakfast_brunch,sandwiches,",3.5,"delivery,pickup",14157772777,37.778851,-122.393937,"360 Ritch St,San Francisco, CA 94107",94102,37.778851,Med,Census Tract 180
8wXA5hCMasPDEQYvwB3NYw,tuba-express-mediterranean-kebab-and-gyro-san-francisco-2,Tuba Express Mediterranean Kebab & Gyro,https://s3-media1.fl.yelpcdn.com/bphoto/wIO_HYhkfzN19rTfcC3EIQ/o.jpg,https://www.yelp.com/biz/tuba-express-mediterranean-kebab-and-gyro-san-francisco-2?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,168,"mediterranean,turkish,mideastern,",4.5,"delivery,restaurant_reservation,pickup",14155634043,37.79081,-122.42008,"1550 California St,San Francisco, CA 94109",94102,37.79081,Med,Census Tract 111
bGI_oq-DVPo2bWJZxDf9gw,sai-jai-thai-restaurant-san-francisco,Sai Jai Thai Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/eNs4avPKUnf2eLVn5q5daw/o.jpg,https://www.yelp.com/biz/sai-jai-thai-restaurant-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,891,"thai,desserts,seafood,",4,"delivery,pickup",14156735774,37.78495,-122.41738,"771 O'Farrell St,San Francisco, CA 94109",94102,37.78495,Low,Census Tract 122.01
21vRXkeE301CX79f0xLStg,picnic-on-third-san-francisco,Picnic on Third,https://s3-media2.fl.yelpcdn.com/bphoto/RZVNHIXE6tcoS1ZuLnTCRg/o.jpg,https://www.yelp.com/biz/picnic-on-third-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,274,"newamerican,coffee,catering,",4.5,NA,14155002569,37.7815361,-122.3959045,"493 3rd St,San Francisco, CA 94107",94102,37.7815361,Med,Census Tract 615
Qv-yh5vmrN7mss3BNsqhQg,onigilly-san-francisco-13,Onigilly,https://s3-media2.fl.yelpcdn.com/bphoto/pX1MAG6-AqIYxl1imHmwlg/o.jpg,https://www.yelp.com/biz/onigilly-san-francisco-13?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,523,"japanese,hotdogs,",4,"delivery,pickup",14156714706,37.7914033,-122.404308,"343 Kearny St,San Francisco, CA 94108",94102,37.7914033,Low,Census Tract 117
_Iupdt0IslH_jU8zkKcWLA,pica-pica-arepa-kitchen-san-francisco,Pica Pica Arepa Kitchen,https://s3-media1.fl.yelpcdn.com/bphoto/hAWS9IidumamHodFIUikIA/o.jpg,https://www.yelp.com/biz/pica-pica-arepa-kitchen-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,1466,"gluten_free,latin,",4,"delivery,pickup",14154005453,37.766409,-122.421714,"401 Valencia St,San Francisco, CA 94103",94102,37.766409,Med,Census Tract 201
Gh3cLhqw1BqpFSN5BaemBg,khamsa-san-francisco,Khamsa,https://s3-media1.fl.yelpcdn.com/bphoto/bAfERDz9bPwVKgpEWTmSrQ/o.jpg,https://www.yelp.com/biz/khamsa-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,191,"mediterranean,moroccan,",4,"restaurant_reservation,pickup",16282331503,37.76654,-122.41798,"1503 15th St,San Francisco, CA 94103",94102,37.76654,Med,Census Tract 201
oEJPe3ltDA7Hh1bVf56s7Q,zzan-san-francisco-2,Zzan,https://s3-media3.fl.yelpcdn.com/bphoto/6_7tsiymRQ5BBd1nr4ficA/o.jpg,https://www.yelp.com/biz/zzan-san-francisco-2?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,214,"korean,",3.5,"delivery,restaurant_reservation,pickup",14158729977,37.7875,-122.41233,"643 Post St,San Francisco, CA 94109",94102,37.7875,Med,Census Tract 123.02
h5BuMHI3LjAoWdMhM353Hg,cozy-cafe-san-francisco-2,Cozy Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/FpFODWvIzPggPI6v8JsmCg/o.jpg,https://www.yelp.com/biz/cozy-cafe-san-francisco-2?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,52,"cafes,",4.5,NA,14159224826,37.7881508,-122.4160385,"965 Sutter St,Ste C,San Francisco, CA 94109",94102,37.7881508,Low,Census Tract 120
ljUGpHMZfO__QoFXEGtSDw,the-market-san-francisco,The Market,https://s3-media3.fl.yelpcdn.com/bphoto/gaD50z5q1pCuSLli6vU7yw/o.jpg,https://www.yelp.com/biz/the-market-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,408,"grocery,beer_and_wine,tapas,",3.5,"delivery,pickup",14157675130,37.7764616,-122.4170385,"1355 Market St,San Francisco, CA 94103",94102,37.7764616,Med,Census Tract 176.01
f8kY-c4xNHanSwQuI3nYGg,thai-idea-vegetarian-san-francisco-2,Thai Idea Vegetarian,https://s3-media2.fl.yelpcdn.com/bphoto/pt8apYfH0L5VIYN--8kaSg/o.jpg,https://www.yelp.com/biz/thai-idea-vegetarian-san-francisco-2?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,716,"thai,noodles,soup,",4.5,"delivery,pickup",14154408344,37.7834938,-122.4190575,"710 Polk St,San Francisco, CA 94109",94102,37.7834938,Med,Census Tract 124.02
ormG-hRL73C1HELmc_N72g,tsubasa-sushi-san-francisco,Tsubasa Sushi,https://s3-media1.fl.yelpcdn.com/bphoto/qoSrZaA8xC0UPVSYpM0E0w/o.jpg,https://www.yelp.com/biz/tsubasa-sushi-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,379,"sushi,japanese,",4,restaurant_reservation,14155519688,37.77722,-122.4233,"429 Gough St,San Francisco, CA 94102",94102,37.77722,High,Census Tract 162
rf39v0UmaNk1SZZ9HuZ3hA,glaze-teriyaki-san-francisco-3,Glaze Teriyaki,https://s3-media2.fl.yelpcdn.com/bphoto/jsEY1JkyfE53bfjTLf4qGA/o.jpg,https://www.yelp.com/biz/glaze-teriyaki-san-francisco-3?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,449,"japanese,korean,gluten_free,",4,"delivery,pickup",14155902199,37.7879022,-122.433527,"1946 Fillmore St,San Francisco, CA 94115",94102,37.7879022,Med,Census Tract 152
8Fvu6GoWT4ZPV1N_9em_-Q,noodle-time-san-francisco-2,Noodle Time,https://s3-media3.fl.yelpcdn.com/bphoto/t7TJqLxehgo0c6jHAnh8HA/o.jpg,https://www.yelp.com/biz/noodle-time-san-francisco-2?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,75,"vietnamese,",4,NA,14152918866,37.79689,-122.40106,"605 Battery St,San Francisco, CA 94111",94102,37.79689,Low,Census Tract 611
oSdTHO7X-_UdDErz9AjR6w,urban-tavern-san-francisco-5,Urban Tavern,https://s3-media3.fl.yelpcdn.com/bphoto/a0p0L_5p6fI4rdSLzzoj2w/o.jpg,https://www.yelp.com/biz/urban-tavern-san-francisco-5?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,246,"newamerican,gastropubs,",4,NA,14159234400,37.78564,-122.41041,"333 O'Farrell St,Hilton - San Francisco Union Square,San Francisco, CA 94102",94102,37.78564,Med,Census Tract 123.01
A6D6wG5y0sqpaqJjgc8QeQ,manoras-thai-cuisine-san-francisco,Manora's Thai Cuisine,https://s3-media4.fl.yelpcdn.com/bphoto/2y481y4mIYlEYeSgF_Wbfg/o.jpg,https://www.yelp.com/biz/manoras-thai-cuisine-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,573,"thai,bars,",4,"delivery,pickup",14158616224,37.77084,-122.41528,"1600 Folsom St,San Francisco, CA 94103",94102,37.77084,Med,Census Tract 177
zeO401-Y-2BLiIv9bl0UkA,scullery-san-francisco,Scullery,https://s3-media1.fl.yelpcdn.com/bphoto/Dwv6saQnlNV9SnltAD1xGg/o.jpg,https://www.yelp.com/biz/scullery-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,206,"coffee,breakfast_brunch,",4.5,"delivery,pickup",14154404497,37.7864,-122.41451,"687 Geary St,San Francisco, CA 94102",94102,37.7864,Low,Census Tract 123.02
xeRy4mjZWczet5V9Jtmx1g,domo-san-francisco,Domo,https://s3-media2.fl.yelpcdn.com/bphoto/pB1hWjIxEvDpF7qrPlkJKg/o.jpg,https://www.yelp.com/biz/domo-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,883,"sushi,japanese,",4,pickup,14158618887,37.77586,-122.42631,"511 Laguna St,San Francisco, CA 94102",94102,37.77586,Med,Census Tract 163
xalJwUiV9oMDCHCc6kZhqg,ssal-san-francisco,SSAL,https://s3-media1.fl.yelpcdn.com/bphoto/C4jojVvZJ-TjpXR86BpGQg/o.jpg,https://www.yelp.com/biz/ssal-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,68,"korean,",4.5,NA,14158142704,37.79728333,-122.421945,"2226 Polk St,San Francisco, CA 94109",94102,37.79728333,High,Census Tract 109
pKmqWt1dwla5uhbFdx12YQ,the-kabob-job-san-francisco,The Kabob Job,https://s3-media2.fl.yelpcdn.com/bphoto/WSAD7jyb-pOO3ewsM4vlUA/o.jpg,https://www.yelp.com/biz/the-kabob-job-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,113,"mideastern,foodtrucks,halal,",4.5,NA,14159677544,37.76976,-122.41206,"428 11th St,San Francisco, CA 94103",94102,37.76976,Low,Census Tract 177
UjjNgzBFAVXF3iVXPVjH_Q,pancho-villa-taqueria-san-francisco,Pancho Villa Taqueria,https://s3-media3.fl.yelpcdn.com/bphoto/O2SSf_9ES8CsH5lnXvGT-Q/o.jpg,https://www.yelp.com/biz/pancho-villa-taqueria-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,2521,"mexican,",4,"delivery,pickup",14158648840,37.7648138,-122.4212461,"3071 16th St,San Francisco, CA 94103",94102,37.7648138,Low,Census Tract 201
50hc7XfRPjRG7E_RXRRBgg,early-to-rise-san-francisco,Early To Rise,https://s3-media1.fl.yelpcdn.com/bphoto/D3BUDvUWLmHel2LSuD5aMg/o.jpg,https://www.yelp.com/biz/early-to-rise-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,139,"breakfast_brunch,tradamerican,",5,NA,14159171098,37.7953932,-122.4131214,"1098 Jackson St,San Francisco, CA 94133",94102,37.7953932,High,Census Tract 108
z_Y2VIrU5ugc_5oeHv10Rg,saucy-asian-san-francisco,Saucy Asian,https://s3-media1.fl.yelpcdn.com/bphoto/8p9cw2vuU8J_W0IzbAmJSQ/o.jpg,https://www.yelp.com/biz/saucy-asian-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,277,"korean,asianfusion,gourmet,",4,"pickup,delivery",14158345555,37.76270517,-122.4308755,"3801 17th St,San Francisco, CA 94114",94102,37.76270517,Med,Census Tract 206
